clip_id,type,method,speaker_similarity,rms_db,crest_factor_db,spectral_centroid,spectral_rolloff,zero_crossing_rate
maramures_studio_XrKgabRcDH4_1392s-1805s__009_000152.600,Fake,OpenVoice,0.9099105000495911,-23.52624737031366,17.936665300481074,982.867630343593,1756.5435907643312,0.071044921875
maramures_studio_XrKgabRcDH4_1392s-1805s__010_000013.800,Real,Real,1.0,-22.44794604571796,15.0850521283224,1098.6927814501692,2083.865814696486,0.06261700029952076
maramures_studio_XrKgabRcDH4_1392s-1805s__010_000013.800,Fake,Seed-VC,0.8977899551391602,-24.6304087021672,20.298732404678933,1695.663144368215,3200.4542731629394,0.14194008336661343
maramures_studio_XrKgabRcDH4_1392s-1805s__011_000198.200,Real,Real,1.0,-22.300552771356372,16.187214386690563,1285.371149232546,2515.339611872146,0.0775720605022831
maramures_studio_XrKgabRcDH4_1392s-1805s__011_000198.200,Fake,CosyVoice,0.9308168292045593,-28.55068688440091,19.72982001118194,1437.7148700721268,2525.5065639269405,0.11454988941210045
maramures_studio_XrKgabRcDH4_1392s-1805s__012_000369.600,Real,Real,1.0,-21.41261186758976,17.0715038569719,1123.1118071771948,2147.011644486692,0.07053528992395437
maramures_studio_XrKgabRcDH4_1392s-1805s__012_000369.600,Fake,OpenVoice,0.9102982878684998,-21.465817079012282,13.631645538869064,1666.003442767579,3457.729325095057,0.11450102483365018
maramures_studio_XrKgabRcDH4_1392s-1805s__013_000035.200,Real,Real,1.0,-23.323023917144127,16.196943794760315,1032.7179613739568,1859.013918067227,0.0559410287552521
maramures_studio_XrKgabRcDH4_1392s-1805s__013_000035.200,Fake,Seed-VC,0.9056654572486877,-31.16733268102127,17.481886315622237,1250.2248674757066,2314.0428046218485,0.08306115414915967
maramures_studio_XrKgabRcDH4_1392s-1805s__014_000025.200,Real,Real,1.0,-22.594695208711876,19.31698482626737,992.4580233878773,1770.6419728434505,0.054923060603035145
maramures_studio_XrKgabRcDH4_1392s-1805s__014_000025.200,Fake,CosyVoice,0.9193478226661682,-22.991887604845843,19.04246143738031,1381.4730617399446,2728.2294984076434,0.08664504130175159
maramures_studio_ZkWgk05ZNZs_105s-475s__000_000221.800,Real,Real,1.0,-13.174340630158156,11.77586925609479,2078.7903027319603,4258.012180511182,0.1278860073881789
maramures_studio_ZkWgk05ZNZs_105s-475s__000_000221.800,Fake,CosyVoice,0.9251548647880554,-15.567056854158094,14.540176712542522,1413.6477143456011,2613.206608280255,0.10287650527468153
maramures_studio_ZkWgk05ZNZs_105s-475s__001_000231.800,Real,Real,1.0,-13.586166607554507,12.212569822541957,1923.7297860904948,4044.4039536741216,0.10209290135782748
maramures_studio_ZkWgk05ZNZs_105s-475s__001_000231.800,Fake,OpenVoice,0.8848010301589966,-14.607430221458554,13.23254469616592,1434.4055642845935,3055.4363019169327,0.0829017322284345
maramures_studio_ZkWgk05ZNZs_105s-475s__002_000019.800,Real,Real,1.0,-12.945711461144134,11.7470094258416,1910.9448914084103,3974.0201271186443,0.10737387447033898
maramures_studio_ZkWgk05ZNZs_105s-475s__002_000019.800,Fake,Seed-VC,0.9006558656692505,-22.505268035689525,17.630290524008238,1138.9307249339074,2185.2412840136053,0.08176884034863946
maramures_studio_ZkWgk05ZNZs_105s-475s__003_000245.600,Real,Real,1.0,-13.628350054570479,12.23143543104948,2167.982673316108,4330.296525559105,0.14793049870207667
maramures_studio_ZkWgk05ZNZs_105s-475s__003_000245.600,Fake,CosyVoice,0.9458996653556824,-16.604919453211778,15.311263820838262,1530.6115995895368,2785.8529060509554,0.11884672322850319
maramures_studio_ZkWgk05ZNZs_105s-475s__004_000077.400,Real,Real,1.0,-14.453067345017466,12.83353052055094,2112.5181193012468,4305.985423322683,0.13792931309904152
maramures_studio_ZkWgk05ZNZs_105s-475s__004_000077.400,Fake,OpenVoice,0.9255947470664978,-16.028383246150955,13.755237300165515,1497.588559686177,3266.673322683706,0.0878141848043131
maramures_studio_ZkWgk05ZNZs_105s-475s__005_000067.000,Real,Real,1.0,-13.946726695743877,12.757452787856332,2184.037746683119,4411.1372716894975,0.14711980950342465
maramures_studio_ZkWgk05ZNZs_105s-475s__005_000067.000,Fake,Seed-VC,0.9110615253448486,-30.74225848622824,20.25542240699901,1256.3687254982526,2313.1421232876714,0.09610891124429223
maramures_studio_ZkWgk05ZNZs_105s-475s__006_000087.400,Real,Real,1.0,-15.005277726972832,13.584982498142296,2035.8269095466921,4276.967592592592,0.11197916666666667
maramures_studio_ZkWgk05ZNZs_105s-475s__006_000087.400,Fake,CosyVoice,0.9325175285339355,-18.796716221701043,16.977498345164435,1431.1361522121283,2692.717942804428,0.11849919280442804
maramures_studio_ZkWgk05ZNZs_105s-475s__007_000044.600,Real,Real,1.0,-12.99183306294293,11.474224717036225,2345.647662916332,4580.514705882353,0.1678911994485294
maramures_studio_ZkWgk05ZNZs_105s-475s__007_000044.600,Fake,OpenVoice,0.8492256999015808,-13.918664886745209,13.397086013059328,1543.4980356989847,3047.1966911764707,0.11335880055147059
maramures_studio_ZkWgk05ZNZs_105s-475s__008_000273.600,Real,Real,1.0,-13.763661436435534,12.752795773217125,2107.1627755033205,4404.827276357827,0.13062225439297126
maramures_studio_ZkWgk05ZNZs_105s-475s__008_000273.600,Fake,Seed-VC,0.911575198173523,-23.185028469377826,16.873724229458492,1155.6440962359752,2156.02535942492,0.08530257837460063
maramures_studio_ZkWgk05ZNZs_105s-475s__009_000261.800,Real,Real,1.0,-13.831535320845614,12.170697260708994,2137.8220568502256,4356.57947284345,0.13799327326277955
maramures_studio_ZkWgk05ZNZs_105s-475s__009_000261.800,Fake,CosyVoice,0.8775844573974609,-26.71125712399769,21.061600261042223,1194.8566708275025,2209.871031746032,0.08259238591269841
maramures_studio_ZkWgk05ZNZs_105s-475s__010_000209.800,Real,Real,1.0,-14.523558313051407,13.046263099169318,2152.504104570557,4354.967948717948,0.15709635416666667
maramures_studio_ZkWgk05ZNZs_105s-475s__010_000209.800,Fake,OpenVoice,0.8141452670097351,-16.752682693383328,13.486671592305994,1314.9815109196336,2692.0272435897436,0.07978766025641025
maramures_studio_ZkWgk05ZNZs_105s-475s__011_000109.000,Real,Real,1.0,-11.5391572899054,10.388099174273421,1963.095869404274,4046.6900887573966,0.12693578957100593
maramures_studio_ZkWgk05ZNZs_105s-475s__011_000109.000,Fake,Seed-VC,0.8636700510978699,-12.43484300677786,12.341788461780594,1656.0047812286637,3225.1756656804732,0.11312234190088757
maramures_studio_ZkWgk05ZNZs_105s-475s__012_000001.800,Real,Real,1.0,-15.86061864252331,14.266596677052018,2084.486047533361,4298.983683628318,0.13453444759402655
maramures_studio_ZkWgk05ZNZs_105s-475s__012_000001.800,Fake,CosyVoice,0.8906988501548767,-18.41543850282728,17.874279855537406,1609.8688161185785,3054.3777533039647,0.13341263422356828
maramures_studio_cxrYZLp079c_136s-468s__000_000265.800,Real,Real,1.0,-15.5631256525574,12.14747307136462,1937.4507738080997,3953.5243610223642,0.12156175119808307
maramures_studio_cxrYZLp079c_136s-468s__000_000265.800,Fake,OpenVoice,0.9262433052062988,-17.992377284074898,15.627324060696953,1574.053029592073,3073.207867412141,0.11284132887380191
maramures_studio_cxrYZLp079c_136s-468s__001_000003.000,Real,Real,1.0,-10.482210596895234,9.991194589065698,1559.7381961723866,3336.3355891719743,0.08583797770700637
maramures_studio_cxrYZLp079c_136s-468s__001_000003.000,Fake,Seed-VC,0.9151026606559753,-22.924164893546518,20.663230683481434,1199.5922659682033,2052.896098726115,0.09385263236464968
maramures_studio_cxrYZLp079c_136s-468s__002_000189.800,Real,Real,1.0,-13.138000360166435,9.703473950723104,1711.7753414780232,3494.633586261981,0.10103209864217252
maramures_studio_cxrYZLp079c_136s-468s__002_000189.800,Fake,CosyVoice,0.9287774562835693,-24.634237612465625,16.667643064717808,1249.97507577717,2355.755790734824,0.08373789436900958
maramures_studio_cxrYZLp079c_136s-468s__003_000171.800,Real,Real,1.0,-15.680607485163396,12.528781764490386,1638.9508057338883,3429.53897338403,0.10765394783745247
maramures_studio_cxrYZLp079c_136s-468s__003_000171.800,Fake,OpenVoice,0.9170869588851929,-17.74498799372743,16.216470799400394,1371.3477066559676,2563.272338403042,0.10143439579372623
maramures_studio_cxrYZLp079c_136s-468s__004_000117.600,Real,Real,1.0,-9.797507163377718,9.713337819070132,1690.634050314016,3562.674164012739,0.09705756120621019
maramures_studio_cxrYZLp079c_136s-468s__004_000117.600,Fake,Seed-VC,0.922250509262085,-15.01288721420175,14.297598669136358,1630.7068830535725,3231.7541932907347,0.10894287889376997
maramures_studio_cxrYZLp079c_136s-468s__005_000209.800,Real,Real,1.0,-15.087309878185732,11.92175634595728,1824.2819855518735,3710.26357827476,0.11192872653753994
maramures_studio_cxrYZLp079c_136s-468s__005_000209.800,Fake,CosyVoice,0.6320106983184814,-14.331433594162498,14.373986168390271,1499.7492525473554,2899.510782747604,0.1098164811301917
maramures_studio_cxrYZLp079c_136s-468s__006_000308.000,Real,Real,1.0,-14.990495307569635,11.747508467407094,1781.676620878913,3590.0676751592355,0.11268411624203821
maramures_studio_cxrYZLp079c_136s-468s__006_000308.000,Fake,OpenVoice,0.8952136039733887,-16.910008531217834,15.618639491533074,1176.1866721005774,2140.1771496815286,0.0886961335589172
maramures_studio_cxrYZLp079c_136s-468s__007_000153.400,Real,Real,1.0,-14.122468256834814,10.7549934918345,1563.637635917914,3276.419082125604,0.07310301554951691
maramures_studio_cxrYZLp079c_136s-468s__007_000153.400,Fake,Seed-VC,0.9459787011146545,-24.369732937463738,17.20099850622852,1297.1148931518092,2182.555857487923,0.10180310235507246
maramures_studio_cxrYZLp079c_136s-468s__008_000055.600,Real,Real,1.0,-9.313414739413586,8.888899787678211,1543.597928533118,3186.994713930348,0.08626787935323384
maramures_studio_cxrYZLp079c_136s-468s__008_000055.600,Fake,CosyVoice,0.9045161604881287,-34.84382239321967,18.270661380008004,1392.4219465896397,2557.0080445544554,0.09758615021658416
maramures_studio_cxrYZLp079c_136s-468s__009_000275.800,Real,Real,1.0,-13.2308501107695,9.81284054264393,1457.1266564811933,3160.214552238806,0.07297739816542288
maramures_studio_cxrYZLp079c_136s-468s__009_000275.800,Fake,OpenVoice,0.8704221844673157,-16.09852914948262,13.622851252553032,1371.33575742007,2633.4732587064677,0.07944165889303482
maramures_studio_cxrYZLp079c_136s-468s__010_000199.800,Real,Real,1.0,-14.327510264492735,11.019205504811989,1847.0985166161051,3811.651357827476,0.11027668230830671
maramures_studio_cxrYZLp079c_136s-468s__010_000199.800,Fake,Seed-VC,0.9244508743286133,-26.560886745188284,18.965755983742596,1543.8885426320248,2875.0499201277953,0.11685833915734824
maramures_studio_cxrYZLp079c_136s-468s__011_000229.800,Real,Real,1.0,-13.618389767497783,10.442908193995702,1877.7516524981315,3839.3833174904944,0.12188465423003803
maramures_studio_cxrYZLp079c_136s-468s__011_000229.800,Fake,CosyVoice,0.8641689419746399,-20.063404698952034,18.243501213073806,1731.5878003311404,3242.6591981132074,0.14274395636792453
maramures_studio_cxrYZLp079c_136s-468s__012_000039.800,Real,Real,1.0,-10.5298207541192,10.201359929167824,1572.7508863555115,3275.758785942492,0.0886675069888179
maramures_studio_cxrYZLp079c_136s-468s__012_000039.800,Fake,OpenVoice,0.923184871673584,-12.387745218508883,12.106802137412664,1191.7375310104453,2348.5922523961663,0.0740050294528754
maramures_studio_cxrYZLp079c_136s-468s__013_000257.800,Real,Real,1.0,-13.28187917992217,10.051974080760235,1802.9605921782936,3697.6965962441313,0.10807291666666667
maramures_studio_cxrYZLp079c_136s-468s__013_000257.800,Fake,Seed-VC,0.9206535816192627,-19.625288771485575,16.385721558150905,1469.1733484125375,2754.9515845070423,0.1376723884976526
maramures_studio_cxrYZLp079c_136s-468s__014_000127.600,Real,Real,1.0,-10.671490023442525,10.311865807500563,1834.1743350171168,3780.8212652439024,0.1258961747332317
maramures_studio_cxrYZLp079c_136s-468s__014_000127.600,Fake,CosyVoice,0.9037535786628723,-24.397818687651736,18.404597121393515,1459.3039399599572,2595.6554878048782,0.11570181497713415
maramures_studio_ogkormSOuMI_full__000_000225.200,Real,Real,1.0,-15.136405443076399,15.136140375402176,2161.391284928394,4107.942708333333,0.15083333333333335
maramures_studio_ogkormSOuMI_full__000_000225.200,Fake,OpenVoice,0.8964311480522156,-16.86656684425433,14.95587613952716,2248.913001186472,4442.804138795987,0.1701194737667224
maramures_studio_ogkormSOuMI_full__001_000079.800,Real,Real,1.0,-15.579057202987105,15.57879213531288,2593.310725143693,4601.4666411042945,0.21028745686349692
maramures_studio_ogkormSOuMI_full__001_000079.800,Fake,Seed-VC,0.8964642882347107,-16.71005076571045,15.7296635926531,1992.0660547007278,3646.508487654321,0.1841483410493827
maramures_studio_ogkormSOuMI_full__002_000126.800,Real,Real,1.0,-15.793787153710783,15.793522086036557,1944.2173292317834,3700.6539536741216,0.14310384634584664
maramures_studio_ogkormSOuMI_full__002_000126.800,Fake,CosyVoice,0.9487826824188232,-13.164507276917233,13.941625516695652,2008.767674381468,4005.299562101911,0.1351015127388535
maramures_studio_ogkormSOuMI_full__003_000330.600,Real,Real,1.0,-14.693227807318035,14.692962739643809,2125.592638115098,3997.2793530351437,0.1541892347244409
maramures_studio_ogkormSOuMI_full__003_000330.600,Fake,OpenVoice,0.9303742051124573,-17.087887683888717,16.108882700358087,1332.4300682948513,2520.1178115015973,0.09828493160942492
maramures_studio_ogkormSOuMI_full__004_000097.800,Real,Real,1.0,-15.504971820740048,15.504706753065822,2012.2453334414736,3857.0786741214056,0.13502926567492013
maramures_studio_ogkormSOuMI_full__004_000097.800,Fake,Seed-VC,0.9218408465385437,-13.728412677752024,13.467469307328205,2181.874315477361,4358.301717252396,0.15966328873801916
maramures_studio_ogkormSOuMI_full__005_000107.800,Real,Real,1.0,-15.80403133435353,15.803766266679308,1942.0097274978561,3745.6070287539937,0.14291976587460065
maramures_studio_ogkormSOuMI_full__005_000107.800,Fake,CosyVoice,0.9106271266937256,-17.15925501664818,15.57791149927177,1446.8911268419047,2664.311305732484,0.12026025079617834
maramures_studio_ogkormSOuMI_full__006_000057.800,Real,Real,1.0,-15.489244756631052,15.488979688956828,2263.5768012773874,3987.655693950178,0.18487440224644128
maramures_studio_ogkormSOuMI_full__006_000057.800,Fake,OpenVoice,0.8783401250839233,-16.43838404902626,14.632454638953078,1887.5275360055693,3535.225756227758,0.16023791981761565
maramures_studio_ogkormSOuMI_full__007_000141.800,Real,Real,1.0,-16.050154442904873,16.049889375230645,2160.7397126225615,4230.980431309904,0.16231217551916932
maramures_studio_ogkormSOuMI_full__007_000141.800,Fake,Seed-VC,0.9414528012275696,-23.14397568584628,18.297433247250495,1253.994002645668,2437.0507188498405,0.08788594498801917
maramures_studio_ogkormSOuMI_full__008_000247.800,Real,Real,1.0,-15.951031755068708,15.950766687394484,2248.1734786065526,4233.651158146965,0.17325404353035143
maramures_studio_ogkormSOuMI_full__008_000247.800,Fake,CosyVoice,0.9450076222419739,-17.48146776919443,17.428648195309865,1804.5776311597426,3361.415207006369,0.15425955414012738
maramures_studio_ogkormSOuMI_full__009_000151.800,Real,Real,1.0,-14.89922677598412,14.898961708309894,1724.522795545805,3423.6970846645368,0.10690863368610223
maramures_studio_ogkormSOuMI_full__009_000151.800,Fake,OpenVoice,0.9165597558021545,-16.419030069595763,15.726993296346684,1999.141254380046,4149.036541533546,0.12696248502396165
maramures_studio_ogkormSOuMI_full__010_000087.800,Real,Real,1.0,-15.131065224526903,15.130800156852677,1958.1458905359184,3788.2862580128203,0.13706305088141027
maramures_studio_ogkormSOuMI_full__010_000087.800,Fake,Seed-VC,0.9269697070121765,-30.562852115657854,22.060845134570336,1345.760033109,2538.18609775641,0.10190836588541667
maramures_studio_ogkormSOuMI_full__011_000237.800,Real,Real,1.0,-16.058953373645217,16.058688305970993,2068.221461427619,4007.1614583333335,0.14277218549679488
maramures_studio_ogkormSOuMI_full__011_000237.800,Fake,CosyVoice,0.9089623093605042,-16.42623622763482,15.77783984732839,1645.5257516667214,3114.9482484076434,0.12768088176751594
maramures_studio_ogkormSOuMI_full__012_000277.200,Real,Real,1.0,-15.94636693385555,15.946101866181326,2173.140959388163,4156.973841853035,0.15264171076277955
maramures_studio_ogkormSOuMI_full__012_000277.200,Fake,OpenVoice,0.9118520021438599,-17.106565304800817,14.947825145017806,1645.7515027382603,3241.4863782051284,0.12212039262820513
maramures_studio_ogkormSOuMI_full__013_000177.800,Real,Real,1.0,-15.542554140785478,15.542289073111252,2011.524695555234,3787.560096153846,0.15483993139022437
maramures_studio_ogkormSOuMI_full__013_000177.800,Fake,Seed-VC,0.9478314518928528,-13.035541141551343,12.989952500237393,2206.0098228791976,4528.595753205128,0.16672613681891027
maramures_studio_ogkormSOuMI_full__014_000012.800,Real,Real,1.0,-18.44729108368093,17.164808564344852,1911.1178734426253,3891.544117647059,0.12589039522058823
maramures_studio_ogkormSOuMI_full__014_000012.800,Fake,CosyVoice,0.8345367908477783,-25.68338887182819,18.129049410405372,1208.283662727916,2297.4960774058577,0.08438480648535565
maramures_studio_rNlA--EuG-Y_110s-390s__000_000147.800,Real,Real,1.0,-23.932553430874695,14.45614492704346,1621.5585138285116,2922.0740445859874,0.12696090017914013
maramures_studio_rNlA--EuG-Y_110s-390s__000_000147.800,Fake,OpenVoice,0.9145679473876953,-25.54039920425737,18.01511305248186,1407.8538446456882,2549.9950079872206,0.11928882537939298
maramures_studio_rNlA--EuG-Y_110s-390s__001_000082.400,Real,Real,1.0,-25.582556413710403,15.803405882350452,1426.6965941400124,2553.913738019169,0.11365721096246006
maramures_studio_rNlA--EuG-Y_110s-390s__001_000082.400,Fake,Seed-VC,0.9194425344467163,-11.832397734578555,11.671418252548236,1680.2817547575632,3396.9648562300317,0.09581700529153354
maramures_studio_rNlA--EuG-Y_110s-390s__002_000203.800,Real,Real,1.0,-24.06976703345027,14.468562544464055,1508.854372082259,2757.2384185303513,0.11657597843450479
maramures_studio_rNlA--EuG-Y_110s-390s__002_000203.800,Fake,CosyVoice,0.922577977180481,-14.962411523122201,15.056203820130973,1721.5118195582736,3523.4874201277953,0.1079257562899361
maramures_studio_rNlA--EuG-Y_110s-390s__003_000237.800,Real,Real,1.0,-23.96709453195415,14.424934531888791,1316.1428324747687,2368.705214968153,0.09069901970541401
maramures_studio_rNlA--EuG-Y_110s-390s__003_000237.800,Fake,OpenVoice,0.9270508289337158,-24.005535201453437,17.23362944749533,1199.6528091628077,2376.219148089172,0.07357341013136942
maramures_studio_rNlA--EuG-Y_110s-390s__004_000167.800,Real,Real,1.0,-21.817587121942076,12.131099963872485,1378.9481781361847,2485.1190476190477,0.09324621775793651
maramures_studio_rNlA--EuG-Y_110s-390s__004_000167.800,Fake,Seed-VC,0.9012928605079651,-35.380869137575154,22.309097648676413,1429.178948228903,2875.789561170213,0.09925355302526596
maramures_studio_rNlA--EuG-Y_110s-390s__005_000023.600,Real,Real,1.0,-24.006893123926943,14.25059376699072,1721.7105573706876,2841.759743346008,0.15230476176330798
maramures_studio_rNlA--EuG-Y_110s-390s__005_000023.600,Fake,CosyVoice,0.9384680390357971,-14.14873697218582,12.922968508447983,1743.5654238247953,3178.9476799242425,0.13077244614109848
maramures_studio_rNlA--EuG-Y_110s-390s__006_000133.800,Real,Real,1.0,-25.480865400693556,15.692721148407314,1708.4753318599285,3171.4271496815286,0.13612161624203822
maramures_studio_rNlA--EuG-Y_110s-390s__006_000133.800,Fake,OpenVoice,0.9291447401046753,-24.38788859931679,15.489318926873894,1323.8293857849085,2575.6539536741216,0.0962226063298722
maramures_studio_rNlA--EuG-Y_110s-390s__007_000157.800,Real,Real,1.0,-23.388955107285874,13.708125719600206,1262.0099920898135,2214.9061501597444,0.09790429063498403
maramures_studio_rNlA--EuG-Y_110s-390s__007_000157.800,Fake,Seed-VC,0.922523021697998,-20.358097457514603,18.82788304592516,878.3081974293033,1554.263178913738,0.06782117362220447
maramures_studio_rNlA--EuG-Y_110s-390s__008_000257.800,Real,Real,1.0,-25.676477442896463,16.032736287755082,1776.1447880409485,3420.42731629393,0.13144905650958466
maramures_studio_rNlA--EuG-Y_110s-390s__008_000257.800,Fake,CosyVoice,0.8995458483695984,-17.2395841666791,14.321281595039057,1762.9810660727385,3758.8823646496817,0.08681765027866242
maramures_studio_rNlA--EuG-Y_110s-390s__009_000045.800,Real,Real,1.0,-27.91105953689118,17.959415244281637,1487.3658579246517,2686.643480066445,0.12382390728820598
maramures_studio_rNlA--EuG-Y_110s-390s__009_000045.800,Fake,OpenVoice,0.928989589214325,-29.08844822676147,18.451874885346037,1382.3651174916984,2448.608803986711,0.11815270712209303
maramures_studio_rNlA--EuG-Y_110s-390s__010_000230.000,Real,Real,1.0,-23.86661937194265,14.199514960240741,1408.6062446291974,2509.3916223404253,0.09762768035239362
maramures_studio_rNlA--EuG-Y_110s-390s__010_000230.000,Fake,Seed-VC,0.9180706143379211,-34.721820747824104,17.68809263523368,1435.5093464126292,2738.9461436170213,0.10217544880319149
maramures_studio_rNlA--EuG-Y_110s-390s__011_000123.800,Real,Real,1.0,-25.12785938365112,15.397602252497624,1586.1902184196756,2899.7603833865815,0.12716216553514376
maramures_studio_rNlA--EuG-Y_110s-390s__011_000123.800,Fake,CosyVoice,0.9248674511909485,-14.577937845048076,14.531209357014284,1663.2881323381293,3214.5317492012778,0.11976930660942492
maramures_studio_rNlA--EuG-Y_110s-390s__012_000072.400,Real,Real,1.0,-24.94254667924167,15.288340110632358,1463.627053265255,2617.387180511182,0.11793786192092652
maramures_studio_rNlA--EuG-Y_110s-390s__012_000072.400,Fake,OpenVoice,0.9233050346374512,-26.607592481414727,18.1436649651947,1052.38821564725,1900.4093450479234,0.09296219798322684
maramures_studio_rNlA--EuG-Y_110s-390s__013_000000.800,Real,Real,1.0,-29.75755320780039,18.485985682970803,1122.8868268040462,1950.2013036809815,0.08046755176380369
maramures_studio_rNlA--EuG-Y_110s-390s__013_000000.800,Fake,Seed-VC,0.8931413888931274,-23.51520872354626,16.252436876346422,1162.6610830748093,2176.4282975460123,0.07913750958588957
maramures_studio_rNlA--EuG-Y_110s-390s__014_000035.800,Real,Real,1.0,-26.884835035643636,16.829207042019554,1419.9431480448245,2609.574680511182,0.1118320062899361
maramures_studio_rNlA--EuG-Y_110s-390s__014_000035.800,Fake,CosyVoice,0.9321100115776062,-17.368409749616006,14.309321208330811,1645.1230684524196,3497.7286341853037,0.08721202326277955
maramures_studio_yMNojwI9qCM_555s-800s__000_000131.800,Real,Real,1.0,-17.415719501590058,12.102913006444108,1787.7453984905421,3689.2176418439717,0.10270874889184398
maramures_studio_yMNojwI9qCM_555s-800s__000_000131.800,Fake,OpenVoice,0.9052829742431641,-19.2103832806298,15.100169517021357,1063.0671329902298,1964.0126329787233,0.07827910294769504
maramures_studio_yMNojwI9qCM_555s-800s__001_000121.800,Real,Real,1.0,-19.254291367992558,13.272306068876844,1934.3105205119155,3924.4376990445858,0.12264723079219746
maramures_studio_yMNojwI9qCM_555s-800s__001_000121.800,Fake,Seed-VC,0.9213797450065613,-18.6081387247888,15.461015032206442,1459.3845555363498,2679.513335987261,0.14326545083598727
maramures_studio_yMNojwI9qCM_555s-800s__002_000147.800,Real,Real,1.0,-18.15544347428327,12.634937151637367,1851.6201746259696,3772.8883785942494,0.10810047673722045
maramures_studio_yMNojwI9qCM_555s-800s__002_000147.800,Fake,CosyVoice,0.9135484099388123,-35.72135054234974,17.426824240963604,1534.3165173525695,2953.6741214057506,0.10996780151757188
maramures_studio_yMNojwI9qCM_555s-800s__003_000022.200,Real,Real,1.0,-17.263250071402286,11.803589113200097,1742.4827334079798,3589.7269518272424,0.09288699127906977
maramures_studio_yMNojwI9qCM_555s-800s__003_000022.200,Fake,OpenVoice,0.9086620211601257,-18.194386412698925,14.559848315221382,1274.6951959672422,2395.9198504983387,0.08875038932724252
maramures_studio_yMNojwI9qCM_555s-800s__004_000219.800,Real,Real,1.0,-18.289670926063252,13.114546202593322,1794.2212853297701,3623.3775958466454,0.10881495856629393
maramures_studio_yMNojwI9qCM_555s-800s__004_000219.800,Fake,Seed-VC,0.9469879269599915,-12.167708614723605,11.833104327640825,1616.8968485777345,3245.257587859425,0.0898593500399361
maramures_studio_yMNojwI9qCM_555s-800s__005_000157.800,Real,Real,1.0,-17.78602722010402,12.689426039975782,2003.8258295252908,3979.732428115016,0.1383973142971246
maramures_studio_yMNojwI9qCM_555s-800s__005_000157.800,Fake,CosyVoice,0.7387325167655945,-16.053084786240305,16.122886208712657,1461.116277627469,2813.6196257961783,0.09886295780254777
maramures_studio_yMNojwI9qCM_555s-800s__006_000229.800,Real,Real,1.0,-17.06457045597647,11.591480398996643,1674.7167176361008,3469.8447452229298,0.10399924114251592
maramures_studio_yMNojwI9qCM_555s-800s__006_000229.800,Fake,OpenVoice,0.8859557509422302,-18.958793292110983,14.246100010124536,1011.7358460422698,1783.5463258785942,0.07669603634185304
maramures_studio_yMNojwI9qCM_555s-800s__007_000012.200,Real,Real,1.0,-17.930947858593356,12.733670155570916,2033.527805258812,4072.284345047923,0.13800419329073482
maramures_studio_yMNojwI9qCM_555s-800s__007_000012.200,Fake,Seed-VC,0.9507479667663574,-21.36823910035603,16.400552771337388,1916.1863970123359,3596.695287539936,0.14609281399760382
maramures_studio_yMNojwI9qCM_555s-800s__008_000174.600,Real,Real,1.0,-17.91514882448759,12.504551019735942,1598.4326806919125,3354.7573881789135,0.08866126697284345
maramures_studio_yMNojwI9qCM_555s-800s__008_000174.600,Fake,CosyVoice,0.9301331639289856,-19.45742288724152,18.71578539611155,1267.6507917293234,2392.197484025559,0.08418717551916934
maramures_studio_yMNojwI9qCM_555s-800s__009_000047.600,Real,Real,1.0,-17.484288552316983,12.138189614952006,1812.7591579228215,3838.076283269962,0.10663654051806083
maramures_studio_yMNojwI9qCM_555s-800s__009_000047.600,Fake,OpenVoice,0.9144443869590759,-18.962620702926113,15.512995528775269,1018.5922495568952,1887.6841730038022,0.07405537072243346
maramures_studio_yMNojwI9qCM_555s-800s__010_000194.200,Real,Real,1.0,-16.30580604801799,11.209681499141958,1730.043708637605,3543.7898089171977,0.10578286723726114
maramures_studio_yMNojwI9qCM_555s-800s__010_000194.200,Fake,Seed-VC,0.7803903222084045,-22.18832643983722,19.338051578072136,756.2832891723153,1370.6956608280254,0.04639760400079618
maramures_studio_yMNojwI9qCM_555s-800s__011_000209.800,Real,Real,1.0,-16.74492661209769,11.782648427555173,1803.20192252226,3689.047523961661,0.11560565595047924
maramures_studio_yMNojwI9qCM_555s-800s__011_000209.800,Fake,CosyVoice,0.7383366823196411,-22.555976054610962,15.421384754024313,855.9078289927966,1485.5231629392972,0.05981991313897764
moldova_itw_2p0a7QigMjU_full__000_000116.316,Real,Real,1.0,-17.0737050148253,17.07343994715108,1848.7284257546432,3353.6092252396165,0.12491107977236422
moldova_itw_2p0a7QigMjU_full__000_000116.316,Fake,OpenVoice,0.9311633706092834,-16.893139399614384,16.131954360338142,1325.407807153834,2485.772763578275,0.09435684155351437
moldova_itw_2p0a7QigMjU_full__001_000097.698,Real,Real,1.0,-16.096638724672555,16.096638733358443,1702.8042113476645,3263.3499313186812,0.11127446771978022
moldova_itw_2p0a7QigMjU_full__001_000097.698,Fake,Seed-VC,0.9449540376663208,-15.766024781627028,14.591532394785926,1651.9534662949177,3338.126717032967,0.12538364955357142
moldova_itw_2p0a7QigMjU_full__002_000066.867,Real,Real,1.0,-15.596208322218025,15.39373712441651,1921.3140040770875,3501.971845047923,0.13957979732428116
moldova_itw_2p0a7QigMjU_full__002_000066.867,Fake,CosyVoice,0.8771432042121887,-15.719522931863608,15.942996126648625,1871.638412467365,3346.984474522293,0.1462340142316879
